issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
169,NSF.gov —,https://nsf.gov/,https://www.nsf.gov/,200,true,true,12029,true,1032,67,1,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1010,2,26,45,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),50,,NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-earliest-new-world-writings-mexico,https://www.nsf.gov/news/scientists-find-earliest-new-world-writings-mexico,200,true,true,11327,true,952,87,15,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1580,4,22,88,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),71,,Scientists Find Earliest &quot;New World&quot; Writings in Mexico | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-most-nitrogen-gulf-mexico-comes,https://www.nsf.gov/news/scientists-find-most-nitrogen-gulf-mexico-comes,200,true,true,13587,true,971,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1698,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Scientists find that most nitrogen in the Gulf of Mexico comes from coastal waters | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-much-earlier-birth-date-earths,https://www.nsf.gov/news/scientists-find-much-earlier-birth-date-earths,200,true,true,13205,true,947,91,19,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1686,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),74,,Scientists find much earlier birth date for Earth&#039;s tectonic plates | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-no-direct-link-between-north,https://www.nsf.gov/news/scientists-find-no-direct-link-between-north,200,true,true,9343,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,1682,6,26,86,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,"Scientists find no direct link between North Atlantic Ocean currents, New England coast sea level | NSF - U.S. National Science Foundation"
169,NSF.gov —,https://nsf.gov/news/scientists-find-oldest-known-fossilized-digestive,https://www.nsf.gov/news/scientists-find-oldest-known-fossilized-digestive,403,false,true,5400,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://nsf.gov/news/scientists-find-water-billions-light-years-away,https://www.nsf.gov/news/scientists-find-water-billions-light-years-away,403,false,true,5350,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/contact-us,https://www.nsf.gov/about/contact-us,403,false,false,5336,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/meetings/accommodations,https://www.nsf.gov/about/meetings/accommodations,403,false,false,5324,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/about-nsf-by-the-numbers/contact-us,https://www.nsf.gov/about/about-nsf-by-the-numbers/contact-us,403,false,false,5336,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/contracting,https://www.nsf.gov/about/contracting,403,false,false,5381,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/partner-with-NSF,https://www.nsf.gov/about/partner-with-NSF,403,false,false,10205,true,1261,107,43,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),87,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/budget,https://www.nsf.gov/about/budget,200,true,false,12670,true,1327,135,23,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r78,,true,2306,4,48,84,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),112,,"Budget, Performance and Financial Reporting - About NSF | NSF - U.S. National Science Foundation"
169,NSF.gov —,https://www.nsf.gov/od/eod,https://www.nsf.gov/od/eod,200,true,false,11401,true,939,90,19,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66,,true,1760,4,22,88,landmark-complementary-is-top-level;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),71,,Executive Office of the Director (OD/EOD) | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/performance/advisory-committees,https://www.nsf.gov/about/performance/advisory-committees,403,false,false,5378,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/connect/speakers-bureau,https://www.nsf.gov/connect/speakers-bureau,403,false,false,5344,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/policies/foia,https://www.nsf.gov/policies/foia,403,false,false,5357,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about,https://www.nsf.gov/about,403,false,false,5304,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/directorates-offices,https://www.nsf.gov/about/directorates-offices,403,false,false,5346,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/osdbu,https://www.nsf.gov/osdbu,403,false,false,5343,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/contracting/opportunities,https://www.nsf.gov/about/contracting/opportunities,403,false,false,5373,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/about-nsf-by-the-numbers,https://www.nsf.gov/about/about-nsf-by-the-numbers,403,false,false,5344,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/performance/financial-annual-reports,https://www.nsf.gov/about/performance/financial-annual-reports,403,false,false,5373,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/od/oia/eac,https://www.nsf.gov/od/oia/eac,403,false,false,5355,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/about/history,https://www.nsf.gov/about/history,403,false,false,5473,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/od,https://www.nsf.gov/od,403,false,false,5304,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/od/ocr,https://www.nsf.gov/od/ocr,403,false,false,5419,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/od/olpa,https://www.nsf.gov/od/olpa,403,false,false,5327,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/od/scheduling-requests,https://www.nsf.gov/od/scheduling-requests,403,false,false,5337,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
169,NSF.gov —,https://www.nsf.gov/impacts,https://www.nsf.gov/impacts,403,false,false,5335,true,45,1,1,66,https://alfa.siteimprove.com/rules/sia-r66,,true,36,0,0,67,,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,,Skipped (not requested),0,,Request blocked | NSF - U.S. National Science Foundation
